Name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,Known_Allergen
2F911A,6.751,2.383,7.546,5.56,3.177,11.914,1.986,6.354,1.986,6.751,0.794,4.369,3.971,2.78,0.794,7.546,6.354,7.149,1.191,4.766,0.035,0.117,0.715,0.377,0.178,0.294,0.161,0.089,0.929,0.144,0.146,0.473,0.097,0.269,1.026,0.267,0.353,0.081,0.27,0.198,0.936,0.659,0.221,0.36,0.15,0.142,0.819,0.225,0.059,0.186,0
1FHJ2B,8.551,1.315,5.262,4.604,5.262,7.893,5.262,0.658,9.208,12.497,0.658,5.262,2.631,2.631,1.315,5.262,3.289,11.181,1.315,1.973,0.547,0.111,0.109,0.256,0.244,0.259,0.538,1.026,1.221,0.37,0.337,0.26,0.076,0.204,0.192,0.444,0.22,0.46,0.778,0.824,0.929,0.99,0.359,0.15,0.095,0.18,0.821,0.152,0.283,0.174,0
1JMK1C,7.608,0.845,7.186,7.186,4.227,8.454,1.268,5.072,4.649,10.99,2.536,3.804,2.536,5.918,4.227,5.918,5.072,4.649,0.845,4.227,0.041,0.277,0.073,0.213,0.342,0.201,0.19,0.265,0.39,0.13,0.156,0.224,0.246,0.542,0.095,0.086,0.042,0.149,0.313,0.526,0.469,0.081,0.047,0.271,0.491,0.241,0.049,0.058,0.418,0.156,0
1MYLd1myla,2.185,0,2.185,10.923,4.369,4.369,0,2.185,8.738,8.738,6.554,6.554,4.369,4.369,8.738,6.554,0,10.923,2.185,4.369,0.787,0.292,0.599,0.153,0.254,0.323,1.698,0.663,0.032,0.087,0.509,0.934,0.825,0.983,0.303,0.295,0.35,0.018,1.849,2.416,0.376,0.676,0.167,2.059,0.901,0.574,0.17,0.46,0.098,2.01,0
1VQP10G,9.869,0,11.842,10.362,1.727,6.168,0.247,4.194,1.48,7.648,1.234,2.467,4.194,3.947,3.207,5.181,4.194,6.661,0.247,0.987,0.13,0.48,0.68,0.213,0.094,1.076,0.079,0.681,0.707,0.368,0.34,0.596,0.009,0.613,0.747,0.205,0.197,1.011,0.095,0.908,0.831,0.177,0.149,1.353,0.005,0.615,0.752,0.169,0.151,0.994,0
1QTX1A,7.101,0,11.62,12.911,5.81,7.101,0.646,3.873,5.81,7.101,5.164,4.519,1.291,3.873,3.228,2.582,6.456,5.81,0,0.646,0.681,0.447,0.061,0.435,0.367,0.004,0.922,0.009,0.734,0.652,0.105,0.747,0.216,0.975,0.158,0.066,0.017,0.487,0.81,1.175,0.128,0.528,0.006,1.121,0.696,0.321,0.534,0.595,0.166,0.697,0
1NVPd1nvpa2,3.51,1.17,1.17,7.019,8.189,7.019,1.17,10.529,8.189,10.529,2.34,2.34,5.849,3.51,5.849,4.679,3.51,9.359,0,4.679,1.105,1.217,0.124,0.701,0.34,0.191,0.549,0.33,0.113,0.346,0.391,0.147,0.389,0.042,0.169,0.031,0.405,0.931,0.555,0.039,0.424,0.446,0.612,0.241,0.721,0.831,0.072,0.258,0.156,0.064,0
1XES1A,8.154,2.097,4.194,6.057,4.892,8.853,3.495,5.125,5.125,8.154,2.33,3.262,4.66,3.495,4.427,6.29,5.591,7.921,0.932,1.165,0.124,0.229,0.66,0.138,0.077,0.05,0.363,0.373,0.419,0.421,0.025,0.236,0.056,0.213,0.577,0.278,0.132,0.01,0.221,0.232,0.847,0.134,0.078,0.351,0.252,0.128,0.823,0.055,0.369,0.051,0
2CI2d2ci2i,4.762,0,6.35,11.112,1.587,4.762,0,9.525,9.525,9.525,1.587,3.175,6.35,3.175,6.35,1.587,4.762,15.874,1.587,1.587,0.85,0.458,0.016,0.075,0.131,0.627,0.229,0.194,0.465,0.385,0.17,0.671,0.777,0.798,0.814,0.404,0.024,0.186,0.552,0.093,0.471,0.126,0.181,1.275,0.26,0.42,0.665,0.5,0.471,0.175,0
1QRJd1qrja2,11.689,0.835,5.009,3.34,2.505,5.009,1.67,3.34,3.34,13.358,1.67,2.505,5.844,15.028,4.175,6.679,3.34,3.34,0.835,2.505,0.243,0.014,0.976,0.104,0.166,0.076,0.41,0.03,0.648,0.155,0.316,0.321,0.473,0.321,0.438,0.194,0.273,0.046,0.766,0.466,0.362,0.415,0.034,0.294,0.161,0.233,0.291,0.113,0.447,0.182,0
1A4P1A,5.099,2.04,8.159,6.119,9.178,7.139,3.059,3.059,12.238,8.159,7.139,2.04,3.059,5.099,2.04,3.059,4.079,5.099,0,2.04,0.621,0.889,0.019,0.001,0.01,1.404,0.217,0.027,0.474,0.507,0.435,0.506,0.049,0.051,0.923,0.211,0.182,0.326,0.056,0.333,0.267,0.525,0.176,0.119,0.184,0.271,0.813,0.887,0.214,0.639,0
1SW71A,10.648,1.578,5.127,6.705,3.155,10.648,3.155,6.705,8.282,6.705,1.183,3.155,2.761,3.549,2.761,5.916,3.549,8.677,1.972,1.578,0.404,0.164,0.667,0.204,0.195,0.431,0.117,0.354,1.08,0.107,0.004,0.245,0.383,0.168,0.537,0.121,0.275,0.03,0.066,0.326,0.464,0.057,0.129,0.206,0.334,0.298,0.29,0.015,0.148,0.424,0
1WFYd1wfya1,6.53,0,5.441,8.706,1.088,3.265,2.177,3.265,5.441,14.148,2.177,2.177,7.618,7.618,7.618,7.618,4.353,9.795,0,0,0.851,0.608,0.1,0.107,0.308,0.01,0.366,0.747,0.084,0.321,0.509,0.864,0.329,0.292,0.46,0.484,0.143,0.028,1.143,1.384,0.645,0.189,0.135,0.426,0.464,0.477,0.358,0.546,0.04,0.288,0
1NMVd1nmva1,4.467,0,2.233,8.933,2.233,8.933,2.233,2.233,4.467,2.233,4.467,6.7,6.7,2.233,8.933,17.866,2.233,2.233,4.467,4.467,0.051,1.391,0.971,0.202,0.619,0.227,0.576,0.064,1.183,0.781,0.592,1.281,1,0.273,0.479,0.291,0.335,0.048,0.501,0.723,0.834,0.208,0.016,2.145,0.256,0.032,2.33,0.492,0.294,1.228,0
1LO2d1lo2y1,4.878,1.626,3.252,4.065,4.878,10.569,0.813,5.691,4.065,8.943,2.439,1.626,2.439,3.252,5.691,12.194,4.878,6.504,3.252,4.878,0.387,0.152,0.453,0.706,0.268,0.159,0.397,0.598,0.947,0.515,0.279,0.684,0.154,0.072,0.176,0.454,0.191,0.529,0.039,0.154,0.134,0.531,0.508,0.389,0.523,0.061,0.26,0.361,0.256,0.438,0
1S402A,3.957,2.473,4.946,6.43,8.408,4.451,1.978,7.419,7.419,7.419,3.957,6.43,2.967,3.957,6.924,7.419,2.967,3.462,0,5.44,0.168,0.464,0.007,0.011,0.011,0.004,1.222,0.649,0.005,0.065,0.064,0.151,0.019,0.376,0.462,0.196,0.424,0.367,0.501,0.534,0.165,0.052,0.091,0.155,0.149,0.206,0.453,0.983,0.307,0.214,0
1RXZd1rxza2,9.086,0.826,6.608,11.564,6.608,8.26,1.652,8.26,7.434,8.26,2.478,1.652,3.304,0.826,4.956,5.782,3.304,8.26,0,2.478,1.329,0.955,0.544,0.333,0.246,0.183,0.214,0.858,0.377,0.551,0.026,0.425,0.817,0.389,0.126,0.07,0.038,0.402,0.694,0.642,0.493,0.155,0.024,0.223,0.553,0.628,0.152,0.623,0.03,0.35,0
1L461A,9.157,1.221,6.104,5.494,3.052,6.715,0.61,6.104,7.325,9.767,3.052,7.325,1.831,3.052,7.936,3.663,6.715,5.494,1.831,3.663,0.629,0.312,0.268,0.006,0.099,0.195,1.084,0.401,0.085,0.038,0.316,0.097,0.606,0.797,0.2,0.088,0.04,0.034,0.183,0.151,0.269,0.169,0.301,0.948,0.359,0.15,0.272,0.031,0.191,0.978,0
2FWL2B,7.162,1.432,2.148,6.445,4.297,9.31,2.865,6.445,2.865,3.581,1.432,4.297,7.878,5.729,3.581,1.432,8.594,12.175,0.716,5.013,0.234,0.436,0.091,0.048,0.001,0.266,0.109,0.376,0.296,0.11,0.13,0.533,0.155,0.064,0.233,0.218,0.142,0.369,0.166,0.043,0.114,0.492,0.185,0.079,0.98,0.581,1.104,0.213,0.072,0.01,0
1QNAd1qnaa2,6.087,1.217,2.435,7.304,7.304,6.087,1.217,10.956,8.522,8.522,2.435,2.435,6.087,1.217,4.87,7.304,2.435,8.522,0,6.087,0.475,0.85,0.355,0.603,0.175,0.219,0.74,0.603,0.097,0.318,0.273,0.226,0.014,0.061,0.168,0.064,0.67,0.604,0.29,0.067,0.218,0.304,0.556,0.015,0.424,0.532,0.241,0.098,0.073,0.374,0
2F8A1A,6.425,1.377,4.131,6.425,5.507,8.72,3.672,2.754,2.754,11.015,2.295,5.048,6.425,3.672,5.966,5.966,3.672,6.425,0.918,2.295,0.206,0.08,0.76,0.981,0.234,0.188,0.312,0.173,0.951,0.307,0.644,0.475,0.184,0.298,0.635,0.431,0.076,0.227,0.259,0.411,0.298,0.335,0.38,0.322,0.09,0.354,0.82,0.192,0.289,0.056,0
1T6L1A,4.842,2.421,4.496,3.804,5.533,4.15,2.421,5.187,6.917,10.375,1.729,6.571,5.533,3.458,5.187,8.3,8.646,7.954,0.346,2.421,0.547,0.183,0.355,0.132,0.42,0.002,0.164,0.052,0.147,0.051,0.138,0.277,0.066,0.167,0.27,0.084,0.496,0.014,0.417,0.045,0.439,0.415,0.142,0.298,0.359,0.164,0.249,0.108,0.065,0.125,0
2D001A,11.437,0,5.279,10.558,2.639,9.678,0.88,3.519,2.639,13.197,3.519,0,5.279,2.639,7.918,2.639,2.639,8.798,0,2.639,0.27,0.099,0.276,0.508,0.438,0.559,0.82,0.59,0.2,0.281,0.064,0.587,0.058,0.233,1.065,0.071,0.354,0.226,0.126,0.011,0.236,0.01,0.356,0.44,0.064,0.059,1.288,0.359,0.27,0.151,0
1NY711,7.92,1.584,5.28,3.696,6.336,5.808,1.056,5.808,1.584,4.752,3.168,7.392,10.031,4.224,4.224,6.864,6.864,7.92,2.64,2.64,0.813,0.716,0.396,0.444,0.461,0.068,0.444,0.128,0.153,0.296,0.057,0.229,0.653,0.427,0.154,0.265,0.133,0.022,0.3,0.099,0.429,0.212,0.053,0.384,0.125,0.227,0.742,0.626,0.453,0.138,0
1QP81A,11.223,0.321,3.848,8.337,3.848,8.657,1.283,4.81,4.81,9.619,1.924,3.848,4.81,2.245,8.016,2.565,3.206,8.978,1.924,2.886,0.189,0.138,0.134,0.393,0.059,0.116,0.668,0.4,0.381,0.402,0.08,0.194,0.589,0.406,0.831,0.064,0.227,0.203,0.151,0.002,0.446,0.237,0.022,0.324,0.242,0.37,0.557,0.152,0.152,0.024,0
1CGT1A,8.381,0.284,5.966,1.847,5.256,8.381,1.705,4.688,4.261,5.256,1.563,9.233,3.267,2.841,2.557,7.529,10.654,6.96,1.989,4.546,0.13,0.26,0.895,0.048,0.095,0.182,0.329,0.373,0.642,0.063,0.055,0.01,0.071,0.033,0.541,0.257,0.05,0.017,0.212,0.064,0.526,0.193,0.014,0.244,0.012,0.038,0.354,0.264,0.11,0.004,0
1NPHd1npha3,4.948,0.825,9.071,8.246,4.948,4.948,0.825,3.298,4.948,6.597,2.474,3.298,5.772,3.298,7.421,4.123,5.772,7.421,4.123,1.649,1.007,1.136,0.374,0.555,0.441,0.887,0.179,0.337,0.733,0.082,0.645,0.227,0.419,0.399,0.026,0.366,0.05,0.609,0.05,0.489,0.437,0.009,0.368,0.555,0.069,1.13,0.644,0.255,0.073,0.167,0
1NT0d1nt0g2,2.694,3.593,5.389,8.083,6.287,7.185,2.694,5.389,5.389,5.389,0.898,2.694,8.083,3.593,3.593,10.778,10.778,3.593,0.898,5.389,1.054,0.649,0.553,0.467,0.521,0.609,0.874,0.616,0.159,0.311,0.493,0.345,0.63,0.33,0.615,0.476,0.014,0.27,0.03,0.038,0.173,0.287,0.144,0.704,0.339,0.573,0.143,0.132,0.452,0.376,0
1COR1A,14.684,2.259,4.518,7.907,2.259,9.036,2.259,5.648,9.036,6.777,1.13,2.259,7.907,3.389,0,4.518,1.13,4.518,2.259,1.13,0.056,0.087,0.889,0.24,0.84,0.509,0.279,0.009,0.126,0.132,0.384,0.229,0.684,0.48,0.883,0.373,0.956,0.024,0.528,0.499,1.011,0.949,0.141,0.696,0.055,0.484,1.374,0.248,0.446,0.187,0
1OENd1oena1,13.375,0.608,6.687,4.56,4.864,8.815,1.824,5.471,3.952,7.295,0.912,3.648,4.864,1.824,3.648,5.167,8.815,5.167,0.912,2.736,0.176,0.161,1.032,0.268,0.019,0.015,0.251,0.307,0.761,0.216,0.097,0.253,0.041,0.014,0.758,0.268,0.13,0.122,0.171,0.236,0.726,0.126,0.079,0.258,0.026,0.064,0.952,0.005,0.02,0.049,0
1EQ71A,16.078,0,14.291,0,0,0,0,1.786,7.146,7.146,3.573,10.718,0,8.932,7.146,10.718,3.573,7.146,0,1.786,1.881,0.925,0.376,0.247,0.364,1.194,0.698,1.317,0.218,0.398,0.027,0.19,0.388,0.102,0.389,0.892,0.463,0.77,0.468,0.179,0.48,0.234,0.146,1.187,0.064,1.264,0.71,0.316,0.223,1.01,0
1HJ1d1hj1a,6.391,1.369,3.652,7.304,2.282,3.652,3.195,4.565,5.934,17.803,6.391,2.739,4.108,3.195,4.108,9.586,3.195,7.304,1.826,0.913,0.195,0.084,0.068,0.221,0.013,0.16,0.352,0.34,0.162,0.165,0.367,0.013,0.576,0.295,0.177,0.243,0.625,0.285,0.095,0.419,0.127,0.056,0.477,0.256,0.15,0.083,0.347,0.19,0.484,0.087,0
1XTLd1xtld,7.747,1.291,7.747,6.456,4.519,12.912,5.81,6.456,5.165,8.393,1.291,7.102,4.519,1.291,2.582,7.102,1.291,5.165,0,1.291,0.423,0.269,0.963,0.175,0.524,0.552,0.052,0.494,0.618,0.513,0.144,0.528,0.044,0.05,0.501,0.229,0.254,0.302,0.088,0.076,0.811,0.171,0.184,0.475,0.573,0.406,0.183,0.137,0.009,0.099,0
1ULS1A,15.054,0.386,3.474,6.948,3.088,9.65,1.93,3.86,3.86,10.808,2.316,2.316,3.86,0.772,6.562,3.474,5.018,8.492,1.158,1.544,0.301,0.063,0.649,0.362,0.057,0.652,0.117,0.219,0.739,0.126,0.029,0.608,0.228,0.031,0.814,0.458,0.33,0.306,0.409,0.258,1.408,0.577,0.187,0.084,0.513,0.18,0.812,0.474,0.162,0.193,0
1MFG1A,3.154,0,5.257,7.359,5.257,12.616,1.051,9.462,4.205,6.308,1.051,4.205,6.308,5.257,6.308,8.41,3.154,9.462,0,1.051,1.172,0.06,0.146,0.586,0.366,0.606,0.354,0.726,1.434,0.441,0.103,0.1,0.153,0.511,0.632,0.192,0.521,0.058,0.141,0.187,0.834,0.217,0.304,0.746,0.589,0.556,0.069,0.565,0.116,0.169,0
1NTL1A,3.402,5.014,4.835,6.984,4.298,5.909,2.328,5.193,6.088,5.909,1.791,4.656,8.416,4.298,3.044,8.595,6.446,6.446,1.97,3.044,0.169,0.017,0.176,0.063,0.035,0.247,0.048,0.134,0.033,0.053,0.75,0.269,0.373,0.564,0.046,0.072,0.399,0.208,0.197,0.147,0.19,0.047,0.093,0.054,0.229,0.407,0.185,0.062,0.427,0.333,0
1WXU1A,8.162,0,6.122,6.122,2.041,12.244,1.02,4.081,5.102,8.162,1.02,3.061,3.061,3.061,6.122,11.223,4.081,6.122,2.041,2.041,0.027,0.534,0.622,0.318,0.197,1.01,0.683,0.649,0.769,0.455,0.224,0.811,0.393,0.122,0.279,0.017,0.1,0.054,0.036,0.19,1.67,0.149,0.145,0.146,0.58,0.125,0.156,0.56,0.325,0.304,0
2A2J1A,8.573,0.779,6.625,4.676,2.728,8.963,3.507,2.728,2.338,7.014,2.728,2.338,5.456,6.235,8.183,7.014,3.897,6.625,3.117,2.338,0.287,0.199,0.077,0.234,0.113,0.108,0.167,0.108,0.038,0.644,0.207,0.484,0.068,0.176,0.598,0.16,0.024,0.525,0.135,0.108,0.062,0.353,0.01,0.119,0.489,0.073,0.502,0.298,0.188,0.299,0
1QZEd1qzea2,13.452,2.242,0,13.452,8.968,2.242,0,4.484,6.726,13.452,0,8.968,4.484,6.726,2.242,4.484,2.242,2.242,0,2.242,0.84,1.346,0.227,0.67,0.267,1.738,0.046,0.033,0.075,0.456,0.526,0.439,0.914,0.54,1.072,0.571,1.013,0.655,0.563,0.599,0.451,0.787,0.821,0.64,0.421,0.428,0.11,0.918,0.453,0.066,0
1EH31A,9.064,3.509,5.263,5.263,5.555,8.187,1.17,3.509,6.14,7.017,0.292,2.924,6.433,4.678,7.895,6.725,3.509,6.14,1.462,2.924,0.308,0.535,0.675,0.075,0.168,0.127,0.313,0.151,0.003,0.182,0.31,0.273,0.462,0.304,0.172,0.094,0.371,0.631,0.528,0.174,0.227,0.242,0.303,0.382,0.057,0.041,0.424,0.332,0.007,0.433,0
1CLO1L,6.321,2.257,3.612,4.515,2.709,5.869,1.806,4.063,5.869,4.515,0.903,4.063,5.418,3.612,3.16,16.253,9.481,4.966,2.257,4.515,0.023,0.255,1.337,0.205,0.08,0.164,0.234,0.546,1.248,0.036,0.076,0.131,0.29,0.088,0.58,0.117,0.603,0.267,0.13,0.241,0.715,0.068,0.245,0.328,0.081,0.112,0.041,0.096,0.225,0.126,0
1CUZ1A,13.095,1.746,5.238,3.492,2.619,11.786,0.437,5.675,2.619,7.857,0.437,4.802,4.802,3.056,6.111,6.111,6.548,3.929,0.437,2.619,0.075,0.244,0.855,0.268,0.039,0.501,0.011,0.146,1.515,0.23,0.107,0.246,0.005,0.188,1.072,0.18,0.162,0.1,0.063,0.049,1.116,0.155,0.058,0.139,0.269,0.156,1.332,0.089,0.138,0.166,0
1EG05A,5.052,0,2.526,10.736,3.158,6.315,2.526,5.052,6.315,11.367,3.158,5.052,4.421,5.052,10.104,5.052,3.789,5.684,0,5.052,0.197,0.005,0.357,0.142,0.446,0.779,0.329,0.089,0.519,0.125,0.439,0.248,0.071,0.367,0.17,0.212,0.3,0.055,0.4,0.457,0.181,0.143,0.018,0.209,0.427,0.364,0.179,0.047,0.007,0.134,0
1E2Z1A,8.334,0.758,3.409,6.819,2.273,8.334,0.379,5.682,7.955,6.44,0.758,7.198,8.713,4.925,2.273,3.031,2.273,10.986,0,4.546,0.233,0.321,0.224,0.356,0.147,0.141,0.156,0.143,0.518,0.163,0.165,0.327,0.341,0.298,0.331,0.03,0.498,0.428,0.186,0.124,0.781,0.166,0.202,0.341,0.093,0.182,0.929,0.076,0.16,0.203,0
1P001A,6.693,13.387,2.231,4.462,2.231,13.387,2.231,2.231,6.693,2.231,0,8.925,0,0,6.693,6.693,4.462,6.693,4.462,4.462,0.739,0.523,0.518,0.135,1.113,0.015,0.442,0.175,0.401,0.599,0.703,0.461,0.601,0.382,0.328,0.676,0.591,0.812,1.14,1.064,1.322,0.92,1.476,0.299,0.456,0.986,0.232,0.63,2.512,0.25,0
1SQY1A,8.996,4.57,5.426,5.855,4.284,7.711,1.285,1.999,6.14,8.282,0.714,4.712,4.998,3.998,6.569,6.997,4.712,6.997,1.428,2.999,0.332,0.53,0.377,0.043,0.106,0.132,0.341,0.091,0.113,0.126,0.229,0.075,0.279,0.314,0.094,0.052,0.272,0.14,0.423,0.164,0.332,0.196,0.014,0.426,0.123,0.258,0.385,0.333,0.071,0.246,0
1YU91A,7.71,1.652,5.507,7.159,6.058,7.71,1.101,6.058,6.608,9.912,1.101,4.956,0.551,3.304,4.956,5.507,6.608,5.507,1.101,3.304,0.308,0.333,0.836,0.3,0.294,0.213,0.575,0.161,0.25,0.222,0.232,0.062,0.051,0.189,0.182,0.314,0.186,0.413,0.563,0.423,0.156,0.697,0.127,0.43,0.187,0.043,0.141,0.119,0.19,0.245,0
1X8Z1A,8.844,3.159,7.581,3.79,2.527,5.686,0.632,4.422,6.949,10.739,3.79,6.317,2.527,2.527,3.79,10.739,6.317,5.054,0,1.263,0.505,0.433,0.666,0.241,0.01,0.693,0.489,0.543,0.933,0.043,0.265,0.293,0.177,0.39,0.64,0.008,0.147,0.353,0.403,0.64,0.603,0.001,0.223,0.116,0.247,0.3,0.654,0.414,0.048,0.537,0
1W7O1A,11.3,6.457,8.071,4.036,1.614,7.264,6.457,2.421,13.721,4.036,0.807,2.421,6.457,2.421,0.807,3.229,8.071,4.036,0,1.614,0.254,0.342,0.839,0.452,0.897,0.466,0.136,0.443,1.05,0.039,0.106,0.261,0.16,0.692,0.538,0.479,0.908,0.247,0.368,0.088,0.588,0.489,1.171,0.503,0.088,0.841,0.68,0.149,0.323,0.37,0
1ZUP1A,3.058,0.306,6.116,11.009,4.893,7.34,2.752,7.645,7.951,8.869,2.141,2.447,3.976,2.752,6.728,4.281,3.976,7.034,0.306,2.752,0.045,0.925,0.054,0.396,0.299,0.076,0.838,0.566,0.101,0.303,0.153,0.182,0.065,0.319,0.112,0.244,0.187,0.22,0.117,0.139,0.094,0.323,0.366,0.064,0.041,0.379,0.219,0.37,0.318,0.066,0
1B3Jd1b3ja2,4.412,2.206,6.618,7.17,2.758,5.515,4.964,1.655,6.067,11.582,2.758,3.861,2.206,6.618,8.273,6.618,6.618,4.412,2.206,2.758,0.261,0.134,0.284,0.319,0.168,0.48,0.186,0.038,0.176,0.054,0.251,0.347,0.231,0.097,0.03,0.197,0.079,0.616,0.188,0.237,0.487,0.106,0.641,0.012,0.06,0.252,0.24,0.515,0.231,0.204,0
1G0P1A,9.62,0,6.013,4.81,3.006,7.215,0.601,6.013,7.817,9.62,3.006,7.215,1.804,3.006,7.817,3.608,7.215,4.81,1.804,3.608,0.555,0.27,0.231,0.08,0.066,0.481,0.997,0.332,0.105,0.161,0.195,0.169,0.582,0.762,0.325,0.286,0.17,0.169,0.172,0.152,0.229,0.338,0.117,0.937,0.296,0.093,0.216,0.031,0.285,0.855,0
1U3Bd1u3ba1,2.071,2.071,2.071,4.143,1.036,11.392,1.036,12.428,8.285,8.285,3.107,5.178,4.143,4.143,2.071,8.285,3.107,8.285,1.036,0,0.175,0.139,0.275,0.408,0.169,0.507,0.4,0.065,0.678,0.017,0.088,0.405,0.295,0.022,0.96,0.299,0.127,0.485,0.184,0.314,0.883,0.134,0.17,0.297,0.129,0.423,1.513,0.019,0.582,0.007,0
1OW01A,8.447,3.754,3.285,6.57,3.285,7.039,2.346,0.939,4.693,13.14,0.469,1.877,7.978,2.816,5.162,8.916,10.794,5.162,2.346,1.408,0.027,0.348,0.407,0.229,0.04,0.374,0.758,0.395,0.611,0.356,0.499,0.182,0.157,0.21,0.015,0.018,0.182,0.281,0.148,0.131,0.35,0.157,0.266,0.129,0.208,0.057,0.407,0.141,0.449,0.091,0
1J0Xd1j0xr2,10.132,2.384,7.152,2.98,2.98,8.94,2.98,5.96,7.748,7.152,1.192,3.576,4.172,2.384,2.384,5.364,8.344,8.94,1.192,1.788,0.552,0.485,1.023,0.096,0.25,0.302,0.685,0.894,1.14,0.06,0.042,0.596,0.634,0.597,0.853,0.091,0.186,0.334,0.479,0.83,1.243,0.267,0.072,0.626,0.198,0.58,0.385,0.195,0.107,0.21,0
1QGNd1qgnh,9.24,1.702,5.349,4.863,4.377,7.538,3.161,6.565,5.349,10.942,2.432,3.404,3.89,2.432,3.647,6.079,6.322,6.565,0.243,2.675,0.106,0.311,0.77,0.139,0.064,0.11,0.087,0.213,0.321,0.109,0.101,0.26,0.394,0.168,0.796,0.012,0.042,0.268,0.072,0.338,0.755,0.106,0.336,0.254,0.295,0.34,0.756,0.017,0.186,0.114,0
1U071A,8.631,0,3.236,5.394,3.236,7.552,0,6.473,6.473,4.315,2.158,6.473,7.552,6.473,9.709,4.315,3.236,8.631,1.079,2.158,1.766,1.22,0.77,0.054,0.836,0.2,0.914,1.188,1.228,0.422,0.551,0.728,0.063,0.499,0.385,0.253,0.791,0.295,1.393,0.954,0.124,0.336,0.067,0.484,0.263,0.371,0.291,0.063,0.302,0.198,0
2C6N1A,8.576,1.154,5.607,6.102,4.783,5.607,3.133,3.298,3.793,10.719,1.979,4.618,6.432,6.102,5.277,5.772,4.783,4.783,3.463,4.947,0.133,0.214,0.263,0.136,0.152,0.034,0.598,0.731,0.071,0.011,0.071,0.033,0.185,0.15,0.159,0.124,0.007,0.048,0.506,0.63,0.198,0.517,0.347,0.166,0.197,0.151,0.054,0.016,0.25,0.136,0
1E511A,11.654,2.331,5.244,5.827,3.496,6.701,2.622,3.496,3.496,10.197,3.205,1.457,6.41,2.913,6.701,5.535,3.205,7.284,0.874,3.496,0.022,0.43,0.277,0.059,0.228,0.027,0.591,0.085,0.16,0.021,0.029,0.464,0.343,0.463,0.414,0.259,0.317,0.081,0.419,0.506,0.514,0.308,0.108,0.046,0.038,0.069,0.926,0.219,0.268,0.079,0
2G7Gd2g7ga2,20.368,0.702,5.619,7.024,4.214,6.321,3.512,2.809,0,11.238,1.405,0.702,4.917,1.405,6.321,4.917,5.619,2.809,1.405,1.405,0.145,0.003,0.917,0.958,0.292,0.056,0.623,0.715,0.794,0.193,0.041,0.053,0.254,0.018,0.324,0.107,0.145,0.086,0.607,0.725,1.074,0.197,0.198,0.463,0.195,0.097,0.925,0.282,0.042,0.362,0
1FNN1A,6.659,0.256,6.147,6.659,3.842,6.915,2.305,8.452,4.866,12.806,1.024,3.33,4.354,3.073,8.452,5.122,5.379,5.379,0.768,3.842,0.275,0.563,0.439,0.24,0.03,0.086,0.314,0.537,0.13,0.223,0.114,0.074,0.207,0.192,0.504,0.185,0.307,0.242,0.185,0.394,0.195,0.03,0.1,0.051,0.124,0.011,0.139,0.06,0.246,0.036,0
2B2X3L,4.541,2.271,4.541,3.633,3.633,5.904,1.362,4.087,5.449,4.995,0.908,4.541,5.449,5.904,2.725,14.986,9.537,4.995,2.725,4.541,0.02,0.278,1.131,0.199,0.287,0.285,0.237,0.429,1.096,0.127,0.428,0.009,0.236,0,0.425,0.026,0.446,0.111,0.157,0.352,0.382,0.014,0.197,0.237,0.043,0.122,0.062,0.132,0.368,0.188,0
1X1X2D,10.088,0,4.484,11.209,2.242,5.604,1.121,6.725,6.725,13.451,0,3.363,2.242,6.725,3.363,5.604,4.484,5.604,3.363,3.363,0.361,0.57,0.24,0.127,0.068,0.1,0.882,0.914,0.226,0.415,0.047,0.912,0.995,0.713,0.74,0.428,0.289,0.216,0.296,0.21,0.17,0.376,0.129,0.442,0.363,0.599,0.149,0.188,0.153,0.785,0
1VCOd1vcoa1,9.208,0.384,3.453,8.824,3.453,9.975,3.069,4.604,4.604,10.359,2.302,1.535,6.522,1.918,8.057,3.069,2.686,8.057,0.767,3.069,0.624,0.699,0.264,0.523,0.267,0.012,0.741,0.333,0.24,0.25,0.132,0.418,0.228,0.487,0.624,0.19,0.337,0.242,0.103,0.012,0.547,0.213,0.443,0.268,0.287,0.168,0.826,0.464,0.201,0.08,0
1WDTd1wdta3,10.73,0,2.476,9.079,4.127,11.556,2.476,5.778,9.905,4.127,1.651,0.825,4.127,4.127,2.476,4.952,2.476,6.603,1.651,5.778,0.326,0.516,0.406,0.348,0.222,0.236,0.124,0.51,0.307,0.547,0.148,0.187,0.541,0.194,0.169,0.673,0.248,0.282,1.104,1.698,0.599,0.519,0.157,0.024,0.252,0.036,0.014,0.756,0.077,0.394,0
1XS81A,4.527,1.132,5.658,11.317,4.527,5.658,3.395,5.658,10.185,9.053,5.658,4.527,2.263,7.922,4.527,3.395,4.527,2.263,2.263,4.527,0.732,1.282,1.04,0.247,0.056,0.321,0.766,0.054,0.244,0.328,0.016,0.361,0.781,0.476,0.899,0.295,0.01,0.608,0.264,0.447,1.162,0.259,0.327,0.171,0.191,0.007,0.42,0.33,0.111,0.197,0
